#{"t_start": 1668722241.6061673, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
4,50,553.69129,0.46,0.5603053435114503
-2,50,555.773845,0.52,0.6072391619995852
-4,50,557.843926,0.54,0.6493669749483703
-4,50,559.978518,0.54,0.5995440036479708
0,50,562.031951,0.5,0.5951786400307337
0,50,564.074178,0.5,0.5414716798450864
-6,50,566.181643,0.56,0.6106299571519738
-8,50,568.321805,0.58,0.6684782608695652
12,50,570.31107,0.38,0.4497684360527253
2,50,572.427526,0.48,0.6048479087452472
16,50,574.394967,0.34,0.4155339805825243
6,50,577.087505,0.44,0.5119329388560158
4,50,579.890442,0.46,0.5635160128492164
0,50,581.985503,0.5,0.6153232242617718
0,50,584.108936,0.5,0.5943099944577868
6,50,586.181634,0.44,0.5642230576441103
4,50,588.279413,0.46,0.5104080791426217
12,50,590.290139,0.38,0.4150720957649406
6,50,592.370943,0.44,0.5247478952724581
-4,50,594.505173,0.54,0.6242587601078167
24,50,596.436054,0.26,0.3342153284671533
10,50,598.455813,0.4,0.5059925470842985
10,50,600.501536,0.4,0.5181546347714652
4,50,602.59473,0.46,0.5725577624645318
8,50,604.663115,0.42,0.5066065098291975
10,50,606.716341,0.4,0.5011060968055924
0,50,608.845698,0.5,0.590475316571848
4,50,610.984146,0.46,0.5376426690079017
-8,50,613.163726,0.58,0.6375117665516159
14,50,615.182563,0.36,0.4802819779321618
0,50,617.336036,0.5,0.6224765194861276
-2,50,619.937551,0.52,0.5990248226950354
-4,50,623.088335,0.54,0.6518142507990223
4,50,625.205679,0.46,0.526564914992272
4,50,627.361901,0.46,0.598223870401093
-6,50,629.565222,0.56,0.6881884122862004
12,50,631.625302,0.38,0.438953488372093
6,50,633.72267,0.44,0.5127210820013242
-8,50,635.96451,0.58,0.6931387939791301
6,50,638.086353,0.44,0.5035467700747186
-2,50,640.343078,0.52,0.6480320069204152
4,50,642.503082,0.46,0.5037812681791739
-2,50,644.696157,0.52,0.6186440677966102
8,50,646.792476,0.42,0.4975312227708394
4,50,648.920974,0.46,0.5553286658887593
12,50,650.976842,0.38,0.465891809689333
-8,50,653.233081,0.58,0.6835082116788321
6,50,655.337704,0.44,0.5263552603385473
-2,50,657.573746,0.52,0.5832225913621263
-8,50,659.864136,0.58,0.647702834799609
8,50,662.030918,0.42,0.45407685098406747
2,50,664.703701,0.48,0.60680638338781
12,50,667.698731,0.38,0.44464736064005567
6,50,669.872963,0.44,0.5126050420168067
8,50,672.095606,0.42,0.5250836120401338
-2,50,674.315219,0.52,0.5873579545454546
-6,50,676.572121,0.56,0.6610453823061981
10,50,678.691228,0.4,0.5066092529541358
-2,50,680.966751,0.52,0.5671682626538987
-8,50,683.268937,0.58,0.6747659828719379
10,50,685.427348,0.4,0.48299791811242193
0,50,687.692321,0.5,0.5741487003828329
-2,50,689.935767,0.52,0.6122653819130784
-2,50,692.214984,0.52,0.6071164510166358
4,50,694.460422,0.46,0.5250533049040512
0,50,696.757743,0.5,0.5730287914588256
6,50,698.953862,0.44,0.5402152641878669
16,50,701.153882,0.34,0.4261319281811085
6,50,703.386752,0.44,0.5139372822299652
10,50,705.864567,0.4,0.5269487750556793
12,50,709.338635,0.38,0.47347721822541966
22,50,712.623558,0.28,0.30276012520155554
12,50,715.065682,0.38,0.4101511476021646
-2,50,717.394301,0.52,0.5468091998704243
4,50,719.670983,0.46,0.5847287340924313
0,50,722.030851,0.5,0.6255650668462056
10,50,724.221499,0.4,0.44940738564012145
6,50,726.462602,0.44,0.5235208974127012
-6,50,728.824514,0.56,0.6492927561080154
-12,50,731.327648,0.62,0.6997063142437592
16,50,733.491627,0.34,0.36909994267150775
0,50,735.848367,0.5,0.6358613314321362
10,50,738.080341,0.4,0.5112198725644104
2,50,740.413088,0.48,0.565689292078406
10,50,742.661502,0.4,0.4690901827624089
-6,50,745.057832,0.56,0.6277385815076123
4,50,747.430756,0.46,0.5507937884965732
4,50,749.720832,0.46,0.44576367781155013
-6,50,752.482456,0.56,0.5894533649205932
6,50,755.800853,0.44,0.5527439024390244
0,50,758.16808,0.5,0.5982188555635173
-2,50,760.591012,0.52,0.5746678335587556
4,50,762.933637,0.46,0.56163096580233
-12,50,765.405222,0.62,0.6864324276484645
-10,50,767.945877,0.6,0.6891244239631337
10,50,770.231665,0.4,0.5052455258749889
4,50,772.583299,0.46,0.5906981540682685
8,50,774.887983,0.42,0.570161872357975
-6,50,777.377571,0.56,0.6544789762340036
-10,50,779.855413,0.6,0.6454335536268812
8,50,782.221747,0.42,0.4730772989348187
6,50,784.554775,0.44,0.5357033090871837
6,50,786.891362,0.44,0.5888265996520394
4,50,789.235158,0.46,0.5383497966298664
-2,50,791.671761,0.52,0.595749342681858
-4,50,794.101889,0.54,0.5668386881971034
4,50,796.464453,0.46,0.5349114597669511
10,50,799.785155,0.4,0.4633078880407125
16,50,802.389374,0.34,0.43056933148184884
0,50,804.806473,0.5,0.5706954067231204
10,50,807.158589,0.4,0.4556927792301451
12,50,809.438332,0.38,0.48376842308062806
4,50,811.818339,0.46,0.5829924854941501
6,50,814.158358,0.44,0.567181579714369
-8,50,816.680068,0.58,0.6588106330501508
-10,50,819.22279,0.6,0.6678204214598391
4,50,821.639956,0.46,0.5205191481583036
-10,50,824.223432,0.6,0.6813922356091031
4,50,826.661015,0.46,0.5190267251695253
2,50,829.072941,0.48,0.531934306569343
14,50,831.413592,0.36,0.4325986188629269
4,50,833.83521,0.46,0.5535627254118335
2,50,836.310001,0.48,0.4995910020449898
2,50,838.739924,0.48,0.5145906129001794
-4,50,841.483705,0.54,0.6035401130869459
10,50,845.013706,0.4,0.46395971041863393
-2,50,847.517324,0.52,0.6285178236397748
0,50,850.012841,0.5,0.5478550912628556
2,50,852.461972,0.48,0.6002523393964883
0,50,854.947154,0.5,0.5598260252085923
-2,50,857.459068,0.52,0.5849344312290332
-2,50,859.937696,0.52,0.5773557071731514
-12,50,862.55086,0.62,0.7170433145009416
6,50,864.967561,0.44,0.5028461167390256
6,50,867.414118,0.44,0.5479974570883662
8,50,869.829949,0.42,0.47719137218907753
2,50,872.351935,0.48,0.5381840048105833
6,50,874.781091,0.44,0.5463187915918454
4,50,877.26927,0.46,0.5468405584129317
4,50,880.518988,0.46,0.5274696249339672
2,50,883.586228,0.48,0.4630984921964553
2,50,886.690017,0.48,0.5724338112410942
0,50,890.018928,0.5,0.6274544333890992
16,50,892.338984,0.34,0.46549612086565945
-6,50,894.90091,0.56,0.6815499779832673
16,50,897.273962,0.34,0.39339739320711636
8,50,899.716027,0.42,0.53125
16,50,902.042403,0.34,0.49167067886374577
8,50,904.482579,0.42,0.5145711143695014
8,50,906.917562,0.42,0.49058624074239315
6,50,909.364329,0.44,0.5621621621621622
14,50,911.729145,0.36,0.48572792362768497
8,50,914.166632,0.42,0.44600650206484493
6,50,916.63425,0.44,0.6240251093779722
0,50,919.16522,0.5,0.6191586515107355
2,50,921.641153,0.48,0.5872874654013444
6,50,924.103673,0.44,0.5188687139151535
-4,50,926.743512,0.54,0.6102061952735147
0,50,929.3391,0.5,0.5474984167194427
10,50,932.896347,0.4,0.4771967760959308
2,50,935.719176,0.48,0.577527114967462
4,50,938.249863,0.46,0.5290502256794392
4,50,940.770769,0.46,0.5765024581117688
10,50,943.223294,0.4,0.45418835313758227
-12,50,945.929811,0.62,0.6611332653250487
4,50,948.479248,0.46,0.559182396495985
-20,50,951.307195,0.7,0.7799437845679572
-2,50,953.897916,0.52,0.626194339282495
16,50,956.291988,0.34,0.42919750681729646
8,50,958.817644,0.42,0.5070341659488946
8,50,961.390849,0.42,0.5372252177519702
24,50,963.753801,0.26,0.34061520376175547
-4,50,966.466567,0.54,0.6220661157024794
12,50,968.942469,0.38,0.5014199503017395
14,50,971.375205,0.36,0.498019801980198
4,50,973.947964,0.46,0.5548330745341615
-14,50,978.139845,0.64,0.7199001194224297
4,50,980.728912,0.46,0.5093059662550009
10,50,983.276973,0.4,0.481978527607362
10,50,985.742841,0.4,0.4810182721305659
2,50,988.394061,0.48,0.5962643678160919
10,50,990.896932,0.4,0.49416838184847595
4,50,993.549749,0.46,0.5545139596494804
0,50,996.194626,0.5,0.6203392825587559
2,50,998.829678,0.48,0.49814862653922326
4,50,1001.415747,0.46,0.553480311928372
10,50,1003.94376,0.4,0.4801571709233792
16,50,1006.399791,0.34,0.4442629252354411
8,50,1008.968869,0.42,0.4401636225266362
-2,50,1011.621886,0.52,0.5744844864135672
18,50,1014.051964,0.32,0.3529959062151098
18,50,1016.552514,0.32,0.39932378325473794
-2,50,1019.80297,0.52,0.6865397100194763
-8,50,1023.50541,0.58,0.6514679350500246
4,50,1026.226923,0.46,0.5931132075471698
-6,50,1029.068229,0.56,0.6363167397472272
20,50,1031.580358,0.3,0.35048112509252405
0,50,1034.316895,0.5,0.6216010165184244
8,50,1036.929348,0.42,0.5222612770943175
20,50,1039.375149,0.3,0.42040484182687415
2,50,1042.058114,0.48,0.6298557158712541
16,50,1044.546161,0.34,0.44505595303614015
18,50,1047.043069,0.32,0.36927772126144454
8,50,1049.640769,0.42,0.499130256830042
2,50,1052.358113,0.48,0.5707902820441217
-6,50,1056.541671,0.56,0.6589207332816938
10,50,1059.29053,0.4,0.4955875522526707
18,50,1061.821241,0.32,0.4712059620596206
0,50,1065.446331,0.5,0.5925120544577858
0,50,1069.022919,0.5,0.6155689770875276
-4,50,1071.808358,0.54,0.591949845538797
6,50,1074.472747,0.44,0.5719929762949956
8,50,1077.138565,0.42,0.5077240883779415
4,50,1079.846117,0.46,0.5566119273984442
-4,50,1082.721851,0.54,0.5611772186392952
-6,50,1085.577983,0.56,0.5882828645880133
2,50,1088.407181,0.48,0.5518828058972673
10,50,1091.104795,0.4,0.5079123554473524
4,50,1093.863107,0.46,0.5158346752549651
0,50,1096.708518,0.5,0.6394517865883504
4,50,1099.444548,0.46,0.5051498127340824
4,50,1102.249649,0.46,0.6121964382083108
10,50,1104.992666,0.4,0.5029
