#{"t_start": 1668544598.6380892, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
6,50,455.160329,0.44,0.5438531429631003
-4,50,456.811196,0.54,0.6429788269651984
4,50,458.457025,0.46,0.5923249185667753
12,50,460.051834,0.38,0.4961429547895713
-2,50,461.820302,0.52,0.5629310344827586
8,50,463.477417,0.42,0.5055387713997986
-2,50,465.196818,0.52,0.6208509077571979
4,50,468.187507,0.46,0.5301980681042053
6,50,470.839507,0.44,0.5468365953573054
2,50,472.470408,0.48,0.5955875565402012
12,50,474.111656,0.38,0.4380173433188806
6,50,475.743528,0.44,0.5419103313840156
2,50,477.45725,0.48,0.5898518185900314
16,50,479.089272,0.34,0.44555071561916615
2,50,480.749934,0.48,0.5583191164586513
4,50,482.403527,0.46,0.5859553123575011
14,50,484.05836,0.36,0.4742604686899731
6,50,485.703573,0.44,0.5031466838792964
18,50,487.293248,0.32,0.3881848846749932
-8,50,489.053497,0.58,0.6784137228260869
0,50,490.766608,0.5,0.6038475240470252
18,50,492.423991,0.32,0.3826045627376426
6,50,494.095856,0.44,0.5319417475728155
4,50,495.812111,0.46,0.5365877712031558
4,50,497.496259,0.46,0.5641974106882118
16,50,499.145591,0.34,0.45071827613727056
10,50,500.827879,0.4,0.5586550895991133
14,50,502.472635,0.36,0.4441311612364244
14,50,504.12987,0.36,0.4517724649629019
12,50,505.81466,0.38,0.45751337625827515
8,50,507.559888,0.42,0.5668424461097233
10,50,509.275552,0.4,0.4768194070080862
8,50,511.012121,0.42,0.49744525547445256
12,50,512.763622,0.38,0.5532279182193575
8,50,514.512063,0.42,0.5136693720632208
18,50,516.120935,0.32,0.44102148358329957
18,50,517.774069,0.32,0.3079815232570631
8,50,519.474295,0.42,0.5180072559950447
12,50,521.146813,0.38,0.4248485960726739
20,50,522.848074,0.3,0.40320456540825284
10,50,524.579817,0.4,0.48815500470662065
24,50,526.229201,0.26,0.3664691458929301
18,50,527.906544,0.32,0.42038216560509556
0,50,529.629502,0.5,0.5673758865248227
2,50,531.410108,0.48,0.6024628689603309
10,50,533.122997,0.4,0.5136205564142194
10,50,535.144699,0.4,0.4205133209719918
12,50,538.205846,0.38,0.4164950299991045
-4,50,540.569657,0.54,0.6777265437048917
16,50,542.261477,0.34,0.4292064693086163
4,50,544.027519,0.46,0.5760458029365593
10,50,545.788041,0.4,0.5307859642485576
20,50,547.484745,0.3,0.4024653979238754
-2,50,549.251267,0.52,0.6325382974597634
6,50,551.059823,0.44,0.5827821413807358
14,50,552.858263,0.36,0.4769096717978507
8,50,554.623583,0.42,0.5714702450408401
8,50,556.358716,0.42,0.5359548120790789
16,50,558.054011,0.34,0.4852874087591241
6,50,559.801399,0.44,0.5786372401971288
-2,50,561.623103,0.52,0.5495847176079734
2,50,563.42158,0.48,0.6330400782013685
14,50,565.142168,0.36,0.47291471415182756
10,50,566.876265,0.4,0.5308594501057489
10,50,568.655611,0.4,0.4831724497782416
0,50,570.4466,0.5,0.6269638290098648
26,50,572.106738,0.24,0.25793047532177965
16,50,573.8142,0.34,0.47047483766233766
8,50,575.568807,0.42,0.4753664135617164
22,50,577.253356,0.28,0.3632084918886441
14,50,578.995269,0.36,0.382124943000456
6,50,580.839231,0.44,0.4509061939852619
6,50,582.644981,0.44,0.5032219688708238
14,50,584.464217,0.36,0.48811202901470885
30,50,586.147962,0.2,0.2593596306333434
18,50,587.919495,0.32,0.39621072088724585
4,50,589.838553,0.46,0.5485963041933192
10,50,591.653059,0.4,0.48061608471164785
16,50,593.459665,0.34,0.4101761252446184
16,50,595.216749,0.34,0.43266978922716626
26,50,596.894757,0.24,0.3315228530436565
12,50,598.694515,0.38,0.4907795100222717
6,50,600.49264,0.44,0.5819664268585132
-4,50,602.401008,0.54,0.6441240633595751
6,50,604.938031,0.44,0.5112894196678485
12,50,608.85589,0.38,0.5365511283878631
12,50,612.18795,0.38,0.4644172806430007
6,50,614.494452,0.44,0.5635279407521401
20,50,616.25421,0.3,0.3412675090606328
12,50,618.108765,0.38,0.4881490863036005
12,50,619.920923,0.38,0.47286755250750107
6,50,621.779585,0.44,0.5286343612334802
2,50,623.624698,0.48,0.5977450793044143
14,50,625.411432,0.36,0.48088405667944034
4,50,627.279938,0.46,0.5277495613630068
10,50,629.14602,0.4,0.49400615583994817
10,50,630.984646,0.4,0.4879656446619395
12,50,632.815756,0.38,0.43928704047530637
24,50,634.619535,0.26,0.3401578901709031
10,50,636.482978,0.4,0.4778685410334346
8,50,638.296541,0.42,0.5203123629025183
8,50,640.163841,0.42,0.5317073170731708
16,50,641.958327,0.34,0.45449892517146073
18,50,643.735646,0.32,0.37202641419365107
14,50,645.568248,0.36,0.47256670424652386
8,50,647.4754,0.42,0.4603947251969201
2,50,649.390455,0.48,0.5802764976958525
16,50,651.253108,0.34,0.43392400599488673
12,50,653.103601,0.38,0.4284830359905125
12,50,654.956111,0.38,0.5009794824208681
-2,50,656.926459,0.52,0.6683932561446273
-4,50,658.868297,0.54,0.6001273986782387
12,50,660.71056,0.38,0.45255545783250267
26,50,662.452034,0.24,0.3469931359491855
10,50,664.340168,0.4,0.565725884399768
8,50,666.230195,0.42,0.5466782878171605
12,50,668.098419,0.38,0.4854294478527607
8,50,670.018621,0.42,0.4812718495089063
6,50,671.953733,0.44,0.5026149187998898
22,50,675.042417,0.28,0.26900763358778623
4,50,678.100081,0.46,0.5772664153937711
0,50,680.055483,0.5,0.5700111196646993
2,50,682.02733,0.48,0.5288920941134049
10,50,683.923819,0.4,0.509295828918216
8,50,685.831173,0.42,0.5187862646247503
24,50,687.600044,0.26,0.33760808316331486
16,50,689.444659,0.34,0.42011510002740476
10,50,691.33969,0.4,0.5296752519596865
0,50,693.276715,0.5,0.5887030435974774
