#{"t_start": 1679328943.2951014, "env_id": "DeepRMSA-v2"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
142,50,485.777384,0.2,0.2665305328665889
156,50,487.264253,0.22,0.22539648055615902
104,50,488.609236,0.34,0.4737682481751825
126,50,489.990835,0.28,0.2531604885365331
102,50,491.37626,0.36,0.3882890365448505
140,50,492.779019,0.34,0.5013685239491691
116,50,494.119453,0.34,0.4830365510777882
116,50,495.823891,0.3,0.41020957508171507
110,50,498.089116,0.36,0.43673362901121837
86,50,499.52899,0.4,0.5162586773839971
140,50,500.84783,0.3,0.3055640012161751
118,50,502.259896,0.32,0.4320211038961039
136,50,503.637373,0.3,0.3891047148154688
142,50,505.030587,0.24,0.315341478069297
136,50,506.442323,0.22,0.27806657546739627
142,50,508.014742,0.2,0.24357697669786896
144,50,510.313982,0.3,0.4496877168632894
132,50,511.714684,0.22,0.30566189804553695
104,50,513.112561,0.38,0.4510689551339958
140,50,514.560715,0.26,0.3651571164510166
122,50,515.933371,0.32,0.4090262970859986
108,50,517.47908,0.38,0.45129955368863217
134,50,518.84474,0.24,0.2859099804305284
134,50,520.471669,0.28,0.3321623731459797
130,50,522.834758,0.28,0.420065587210494
128,50,524.308427,0.34,0.49158129175946547
114,50,525.701361,0.36,0.445947242206235
162,50,527.199036,0.2,0.284548989851086
118,50,528.564187,0.32,0.3418548236611308
148,50,529.97808,0.22,0.23053665910808768
96,50,531.399867,0.38,0.4686034829202947
108,50,533.190377,0.38,0.4594594594594595
134,50,535.413192,0.32,0.4169850132236262
112,50,536.845459,0.34,0.38257644291659126
102,50,538.284501,0.4,0.502186026575225
122,50,539.748739,0.28,0.34609030837004406
100,50,541.15459,0.42,0.5382189948404357
102,50,542.647892,0.44,0.5366723108457356
130,50,544.035646,0.24,0.3290239172592114
106,50,546.009042,0.36,0.4143852259841244
144,50,548.141618,0.26,0.3304703884949566
80,50,549.643173,0.46,0.5612699591533605
114,50,551.07101,0.4,0.4875509672941789
120,50,552.560371,0.34,0.41166413373860183
122,50,553.958525,0.36,0.43537773098183735
136,50,555.453101,0.26,0.39522357723577234
100,50,556.88853,0.38,0.45910533319684715
106,50,559.277284,0.44,0.4814225475375925
134,50,560.940876,0.32,0.46429913566328446
132,50,562.394288,0.3,0.3551641738206921
84,50,563.856026,0.5,0.5966820276497696
158,50,565.34271,0.2,0.26871198095741866
142,50,566.769087,0.28,0.40527998350005157
138,50,568.285672,0.28,0.4317970924837612
128,50,569.689764,0.3,0.36583384115376805
106,50,572.268976,0.32,0.35894577593757465
146,50,573.700482,0.28,0.37115215479331576
134,50,575.244892,0.32,0.43571355393914557
110,50,576.684629,0.36,0.4771892518847864
122,50,578.205527,0.32,0.44082897540189814
126,50,579.65247,0.32,0.4733786152497809
126,50,581.14821,0.36,0.4054436490760779
126,50,582.879269,0.28,0.3563629690797321
126,50,585.203264,0.28,0.3721119592875318
134,50,586.694899,0.28,0.36649474310652647
110,50,588.220941,0.36,0.4202377897528013
130,50,589.675145,0.32,0.3787974398269179
160,50,591.186014,0.22,0.31605818321934304
130,50,592.644436,0.28,0.3898031009226672
118,50,594.159075,0.36,0.46759933935684445
104,50,596.51516,0.38,0.4421302639992692
112,50,598.333848,0.42,0.5822050290135397
134,50,599.828111,0.28,0.3546293757426195
92,50,601.412892,0.34,0.39108816217249953
92,50,602.931934,0.46,0.5284403669724771
134,50,604.454117,0.28,0.4034874290348743
108,50,605.963536,0.3,0.4098003973134046
82,50,607.938424,0.4,0.4443902914514085
154,50,610.22586,0.28,0.2939672801635992
92,50,611.760222,0.34,0.4074983473415809
94,50,613.239784,0.4,0.4512824715233959
122,50,614.737297,0.36,0.4322736334067779
144,50,616.233934,0.3,0.3867000208463623
80,50,617.790654,0.42,0.4530714351894747
140,50,619.246266,0.26,0.3555882662180633
98,50,621.833293,0.4,0.44869518906444167
128,50,623.431894,0.3,0.402968384670123
126,50,624.949109,0.32,0.41637470035035956
122,50,626.468754,0.36,0.4108286252354049
142,50,627.993746,0.28,0.37877472262421613
128,50,629.501173,0.3,0.39923712650985377
138,50,631.062875,0.32,0.4073428178063332
142,50,633.105515,0.24,0.27635082896658364
116,50,635.323153,0.38,0.5549804584345621
120,50,636.799943,0.3,0.37637766348273327
86,50,638.397273,0.44,0.4913717203733052
114,50,639.972262,0.36,0.40851776739264617
78,50,641.628736,0.52,0.5909050927962002
102,50,643.151727,0.36,0.45927621731090956
142,50,644.955235,0.28,0.3938342180481829
98,50,647.468991,0.4,0.5215323645970938
118,50,649.032477,0.32,0.40157929787841307
138,50,650.545696,0.2,0.2678195224719101
108,50,652.110045,0.3,0.4156957149735195
142,50,653.668912,0.28,0.38654692082111436
146,50,655.244544,0.24,0.28705273489783173
