#{"t_start": 1674662894.567299, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected
12,50,353.105357,0.38,0.4306355819519546,5,9,10,7
10,50,354.458232,0.4,0.5085067959319456,5,7,7,11
8,50,355.840635,0.42,0.5463743676222597,9,6,8,6
6,50,357.227801,0.44,0.5809438202247191,6,4,8,10
16,50,358.580717,0.34,0.5105183694011072,5,13,7,8
10,50,359.942778,0.4,0.6038352582261931,1,6,9,14
14,50,361.268273,0.36,0.4233874625782455,9,6,10,7
20,50,362.621442,0.3,0.39184952978056425,5,11,6,13
6,50,363.985531,0.44,0.5317800559179869,5,9,5,9
10,50,365.358207,0.4,0.5356959424756035,11,8,8,3
-2,50,366.772653,0.52,0.636925711024446,4,5,10,5
12,50,368.130461,0.38,0.46189750428653076,6,11,5,9
10,50,369.597881,0.4,0.510576346664383,6,11,3,10
10,50,370.977926,0.4,0.5320378151260504,7,7,9,7
8,50,372.381263,0.42,0.5296238549990255,6,7,7,9
8,50,373.776641,0.42,0.569777690725688,5,6,9,9
12,50,375.17838,0.38,0.4974964950931304,7,13,7,4
12,50,376.595116,0.38,0.5198052877732176,4,17,3,7
10,50,377.924249,0.4,0.5096626546872352,6,9,9,6
8,50,379.290695,0.42,0.5234193047528681,6,6,8,9
10,50,380.685861,0.4,0.5675626089349601,7,5,7,11
12,50,382.058334,0.38,0.4719469175205779,6,5,12,8
2,50,383.477459,0.48,0.6272222744802934,4,10,5,7
4,50,384.869015,0.46,0.590523065045358,4,10,8,5
18,50,386.22687,0.32,0.4132034201630543,9,8,9,8
6,50,387.6415,0.44,0.5089779005524862,10,3,10,5
10,50,389.048147,0.4,0.49353912419239054,4,9,9,8
2,50,390.510106,0.48,0.591294826170271,6,5,4,11
10,50,391.9023,0.4,0.5693171741058233,7,11,5,7
12,50,393.316835,0.38,0.5106295573585293,6,13,8,4
6,50,394.746801,0.44,0.5838866316519671,7,11,5,5
-4,50,396.17936,0.54,0.6608539325842696,4,9,4,6
10,50,397.597934,0.4,0.5140266364409181,10,7,7,6
10,50,399.012832,0.4,0.5620600222304557,8,7,6,9
12,50,400.456531,0.38,0.4838588235294118,8,6,8,9
