#{"t_start": 1668695810.7917104, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
36,50,2281.902643,0.14,0.16967861678226043
36,50,2284.2274,0.14,0.20509977827050999
36,50,2286.518853,0.14,0.20703536854212595
40,50,2288.780093,0.1,0.12758936755270395
26,50,2292.704147,0.24,0.36183833365182494
34,50,2295.66329,0.16,0.25768105340160935
38,50,2297.906009,0.12,0.1705887824388429
24,50,2300.378034,0.26,0.41437755698421974
30,50,2302.689536,0.2,0.22448298865910607
32,50,2305.101848,0.18,0.25601092896174865
24,50,2309.547726,0.26,0.3461961580773462
30,50,2312.07285,0.2,0.27342615529170583
30,50,2314.444628,0.2,0.2577276172829108
24,50,2316.877377,0.26,0.3895418787598334
38,50,2319.139133,0.12,0.18441137187559625
40,50,2321.385917,0.1,0.14818941504178273
40,50,2323.613454,0.1,0.17104563344325072
30,50,2325.966744,0.2,0.23733667442276712
36,50,2328.258163,0.14,0.193804537521815
34,50,2330.596911,0.16,0.30396234676007006
38,50,2332.84782,0.12,0.18630486250227646
38,50,2335.129074,0.12,0.18196256381168463
44,50,2337.33964,0.06,0.07568698297993724
32,50,2339.689685,0.18,0.21985255397577672
36,50,2342.00861,0.14,0.16636130450714548
36,50,2344.338375,0.14,0.2005902929602099
38,50,2346.621729,0.12,0.200817577925396
30,50,2349.000081,0.2,0.24731290808638876
30,50,2351.349034,0.2,0.3000400320256205
40,50,2353.613796,0.1,0.15602700096432015
32,50,2355.881907,0.18,0.22899353647276086
34,50,2358.224108,0.16,0.20599773341469793
26,50,2360.726678,0.24,0.2856758694872714
34,50,2364.297066,0.16,0.2254884547069272
42,50,2367.501995,0.08,0.13536413153116805
34,50,2369.805923,0.16,0.22195161552200032
36,50,2372.087914,0.14,0.23804820229158435
44,50,2374.313054,0.06,0.10806729939603106
32,50,2376.659269,0.18,0.22338366240805266
34,50,2378.97889,0.16,0.2294050343249428
38,50,2381.233331,0.12,0.1654617748057112
38,50,2383.508938,0.12,0.1900059253407071
28,50,2385.933565,0.22,0.34393193013882667
32,50,2388.277664,0.18,0.24010530137981118
34,50,2390.621081,0.16,0.22632075471698113
36,50,2392.905107,0.14,0.2259262786932089
42,50,2395.130176,0.08,0.1262727186221334
48,50,2397.290614,0.02,0.03282980866062437
34,50,2399.581834,0.16,0.17548363436325295
40,50,2401.772808,0.1,0.17440269445321546
38,50,2404.058712,0.12,0.17321219226260257
26,50,2406.455202,0.24,0.31740767300107564
28,50,2408.911872,0.22,0.3150143323119502
32,50,2411.267317,0.18,0.2703816520336857
34,50,2413.567979,0.16,0.23489369638194704
24,50,2415.99811,0.26,0.3692349186370584
30,50,2418.406525,0.2,0.27432121882713423
32,50,2420.794871,0.18,0.20199878861296183
34,50,2423.112857,0.16,0.22999180551761814
30,50,2425.520925,0.2,0.2571231220859955
48,50,2427.651899,0.02,0.019076522870149576
38,50,2429.96304,0.12,0.1924286799002061
30,50,2432.486358,0.2,0.2748410694069494
32,50,2436.832191,0.18,0.24266016321170622
